0x6adb_2212_0,2|2|1|2,11402182527541828890,dcab
0x6adb_2212_1,2|2|1|2,10660850124126659956,dbac
0x0687_2122_0,2|1|2|2,112273927078415589,dacb
0x0687_1222_0,1|2|2|2,913928498603762607,acbd
0x0687_1222_1,1|2|2|2,12466539373263226730,adbc
0x1668_1222_0,1|2|2|2,17955414575747356664,abcd
0xaac5_2233_0,2|2|3|3,12407116921669207459,badc
0x82c0_2122_0,2|1|2|2,10214391617042301201,dacb
0x82c0_2122_1,2|1|2|2,101745976954861465,cabd
0x82c0_2212_0,2|2|1|2,11469991028247122919,bcad
0x82c0_2312_0,2|3|1|2,6543357780139108044,bdac
0x9797_313_0,3|1|3,16873412769717029949,dacb
0x9797_123_0,1|2|3,14000662668500270399,abdc
0x9797_321_0,3|2|1,1229181815573055624,dcba
0x0119_1222_0,1|2|2|2,12088246690687860689,adbc
0x0119_1222_1,1|2|2|2,7411520894104031722,abcd
0x69bd_3132_0,3|1|3|2,787880210117100694,cadb
0x18e8_2222_0,2|2|2|2,7171474149570387168,acbd
0x18e8_2222_1,2|2|2|2,14203503044032988844,acdb
0x18e8_2222_2,2|2|2|2,3743582060651946608,abcd
0x3cdb_2221_0,2|2|2|1,16023406696608361223,dbca
0x3cdb_2212_0,2|2|1|2,14064534335694711664,dbac
0x3cdb_2122_0,2|1|2|2,17729566886344131017,dacb
0x3cdb_1222_0,1|2|2|2,15884607946293328636,acbd
0x3cdb_1222_1,1|2|2|2,13769069202901292899,abcd
0x0ab1_2221_0,2|2|2|1,14605616055580078261,bdca
0x0ab1_2221_1,2|2|2|1,9949096881599555207,bcda
0x0ab1_2221_2,2|2|2|1,3882630031860506266,dbca
0x2dd4_2221_0,2|2|2|1,1224745960938790074,dbca
0x2dd4_2212_0,2|2|1|2,4879691370156808673,dcab
0x2dd4_2234_0,2|2|3|4,4327096206228794834,abcd
0x0254_1222_0,1|2|2|2,16142102537592772591,abdc
0x0254_1222_1,1|2|2|2,1392393723438928767,abcd
0x8bf5_2221_0,2|2|2|1,4365190942592252735,bcda
0x8bf5_2221_1,2|2|2|1,12469247364434332155,dbca
0x8bf5_2221_2,2|2|2|1,4743718865972994276,dcba
0xaeae_122_0,1|2|2,1192366752153293473,bcda
0xaeae_122_1,1|2|2,13915772795293763372,acdb
0xaeae_122_2,1|2|2,14535176327553238404,adbc
0x00a9_1221_0,1|2|2|1,17243830473450093707,bcda
0x8169_1233_0,1|2|3|3,15778462892519389217,abdc
0x7e7e_111_0,1|1|1,13753635941288265030,abcd
0x1689_1332_0,1|3|3|2,8029673465980117541,acdb
0x1998_2212_0,2|2|1|2,15636262852934445845,cdab
0x1998_2212_1,2|2|1|2,18359917387717484014,cdab
0x1998_2221_0,2|2|2|1,12550240149848869528,bdca
0x1998_2221_1,2|2|2|1,18263854982271405300,cbda
0x1998_1222_0,1|2|2|2,9979851402130435499,acdb
0x1998_1222_1,1|2|2|2,12285102824035805802,abcd
0x1998_1222_2,1|2|2|2,15824604164114987786,adbc
0x0be5_2212_0,2|2|1|2,7551071814031881572,cdab
0x0be5_2212_1,2|2|1|2,18042898893718617097,dbac
0x0be5_2212_2,2|2|1|2,1019997390164180066,cbad
0x0be5_2212_3,2|2|1|2,18061517341813843348,bdac
0x0be5_2221_0,2|2|2|1,12512039656251814416,bdca
0x0be5_2221_1,2|2|2|1,3221925838512244968,cbda
0x0be5_2221_2,2|2|2|1,14607441310660386799,cdba
0x0be5_2221_3,2|2|2|1,10221829253542545702,dcba
0x0be5_2221_4,2|2|2|1,8660762037180089474,dbca
0x2ff7_2221_0,2|2|2|1,14882246902349060671,bdca
0x2ff7_2212_0,2|2|1|2,1459731017804933390,dcab
0x2ff7_2212_1,2|2|1|2,14798807051113777234,bcad
0x69aa_1222_0,1|2|2|2,16903064447224086838,adcb
0x69aa_1222_1,1|2|2|2,10060194730870581679,abdc
0x69aa_2212_0,2|2|1|2,11332297856011978799,bcad
0x69aa_1121_0,1|1|2|1,9636104254007398373,cadb
0x69aa_1211_0,1|2|1|1,12294378810629025579,bdac
0x0069_3133_0,3|1|3|3,9302636265097194375,dacb
0x0069_2211_0,2|2|1|1,17009345089540906946,dcba
0x0069_1232_0,1|2|3|2,5511129395709989539,abdc
0xaffc_2221_0,2|2|2|1,12506520544198543210,cbda
0xaffc_2221_1,2|2|2|1,9286124557633136066,dbca
0xaffc_2212_0,2|2|1|2,10347755570719029278,dcab
0x8781_2122_0,2|1|2|2,4020591792818102732,dacb
0x8781_2243_0,2|2|4|3,9742695499038865307,abdc
0x8781_1222_0,1|2|2|2,7167846988823342143,adbc
0x8781_1222_1,1|2|2|2,16936975901626480292,acdb
0x8781_1222_2,1|2|2|2,1459570770182963229,acbd
0x8781_1222_3,1|2|2|2,4844100685224046133,acbd
0x8781_1222_4,1|2|2|2,15536660526027298173,acdb
0x8781_1222_5,1|2|2|2,16018027007303481991,abcd
0x8781_2234_0,2|2|3|4,11940351412114034419,abcd
0x2de4_2212_0,2|2|1|2,3716257859016737051,bcad
0x2de4_2212_1,2|2|1|2,13748087149197471928,cdab
0x2de4_1222_0,1|2|2|2,17553123685395421600,acdb
0x2de4_1222_1,1|2|2|2,17181614100433690179,adbc
0x2de4_1222_2,1|2|2|2,17252416647290429158,abdc
0x2de4_1222_3,1|2|2|2,6999838590699134551,abcd
0x2de4_2243_0,2|2|4|3,10329846545770874036,abdc
0x2de4_2234_0,2|2|3|4,10477076584417139385,bacd
0x2de4_4232_0,4|2|3|2,13772944509300446390,dbca
0x2de4_3242_0,3|2|4|2,10277369458503439604,cadb
0x2de4_3242_1,3|2|4|2,13484608291061644764,cbda
0xaffd_1323_0,1|3|2|3,9298961748805183538,adbc
0xaffd_1332_0,1|3|3|2,3744867368746475535,acdb
0x96e8_1222_0,1|2|2|2,1851747308002207589,abdc
0x96e8_2122_0,2|1|2|2,1666394821775724033,dacb
0x96e8_2221_0,2|2|2|1,16262101231534081030,dcba
0x96e8_3122_0,3|1|2|2,10927474582059506778,dacb
0x28be_2222_0,2|2|2|2,17021564253226850669,cdba
0x28be_2222_1,2|2|2|2,18396952646154381741,bcda
0x28be_2212_0,2|2|1|2,6162317222060985355,bcad
0x28be_1221_0,1|2|2|1,12128242931119924905,bcda
0x28be_2332_0,2|3|3|2,11004154412571969241,bcda
0x28be_2332_1,2|3|3|2,6606109322564641606,bcda
0x28be_3211_0,3|2|1|1,16262414486335212713,dcba
0x28be_2121_0,2|1|2|1,1758680711899703662,cadb
0x18e7_2212_0,2|2|1|2,10536658821237345424,cdab
0x18e7_2221_0,2|2|2|1,7215857880869691053,cbda
0x18e7_2221_1,2|2|2|1,12701823997839746236,dcba
0x9ad4_2221_0,2|2|2|1,4958498055869092768,bcda
0x9ad4_1222_0,1|2|2|2,13028826823446371568,acdb
0x9ad4_1222_1,1|2|2|2,13357896414321986445,abcd
0x9ad4_4223_0,4|2|2|3,17811439330524301943,dbac
0x877b_2243_0,2|2|4|3,588255898773574067,badc
0x0bbf_2221_0,2|2|2|1,1945108768803925249,dbca
0x0bbf_2221_1,2|2|2|1,5495466448512167172,cbda
0x0bbf_2212_0,2|2|1|2,12508885201007082699,bcad
0x0bbf_2212_1,2|2|1|2,15728201243380481007,dcab
0x0bbf_3322_0,3|3|2|2,4601357195522738881,cdab
0x0bbf_3322_1,3|3|2|2,6543180030242008994,cdab
0x0bbf_3322_2,3|3|2|2,4714355172698424703,cdab
0x2aec_3321_0,3|3|2|1,3691790200753218969,cdba
0x1bb2_2221_0,2|2|2|1,4184562209624900180,bdca
0x1bb2_2221_1,2|2|2|1,2321144316304864295,cbda
0x1bb2_2221_2,2|2|2|1,16838015432871078458,cbda
0x1bb2_2221_3,2|2|2|1,8122428409887677932,dbca
0x1bb2_2212_0,2|2|1|2,5084152557056340290,cdab
0x1bb2_2212_1,2|2|1|2,13995776917656011195,cdab
0x1bb2_2212_2,2|2|1|2,10568520187227420696,bcad
0x1bb2_2212_3,2|2|1|2,2245347270301529865,bcad
0x1bb2_2332_0,2|3|3|2,10215320630234203183,bdca
0x029d_2122_0,2|1|2|2,6527217955123916296,cadb
0x029d_2122_1,2|1|2|2,14922826406786071081,dacb
0x029d_2122_2,2|1|2|2,6234568947030596562,cabd
0x029d_2122_3,2|1|2|2,2539892798298201408,badc
0x029d_2221_0,2|2|2|1,4798913221743894388,bcda
0x029d_2221_1,2|2|2|1,3569269403208210346,bdca
0x029d_1222_0,1|2|2|2,1985887999369343111,acbd
0x029d_1222_1,1|2|2|2,9779142228568106636,abdc
0x029d_1222_2,1|2|2|2,166378048124616786,acdb
0xacca_2222_0,2|2|2|2,7520088198481214046,dcab
0xacca_2222_1,2|2|2|2,11711753870442848964,badc
0x0bd0_1222_0,1|2|2|2,4292173255815739,abcd
0x0bd0_2122_0,2|1|2|2,10842168922695641297,dabc
0x0bd0_2212_0,2|2|1|2,13898545647244220985,cdab
0x0bd0_2221_0,2|2|2|1,371078541812126898,dbca
0x0bd0_2221_1,2|2|2|1,6471378314925019434,cbda
0x006b_3132_0,3|1|3|2,5480122424527398313,dacb
0x0017_2221_0,2|2|2|1,16556003988754739968,dcba
0x2deb_2212_0,2|2|1|2,16725685688110118742,bdac
0x2deb_2212_1,2|2|1|2,17419483348072212745,cdab
0x8ad3_2122_0,2|1|2|2,4356979340724459310,dabc
0x8ad3_2122_1,2|1|2|2,913667412251351548,badc
0x8ad3_2122_2,2|1|2|2,6494015488301609809,bacd
0x8ad3_2212_0,2|2|1|2,6782040488358720375,bdac
0x8ad3_2212_1,2|2|1|2,6031835635182549164,dcab
0x8ad3_2212_2,2|2|1|2,10251401324690954616,cbad
0x8ad3_2212_3,2|2|1|2,3186957165977490894,cdab
0x8ad3_2212_4,2|2|1|2,2360861793163399593,cbad
0x8ad3_2212_5,2|2|1|2,15905722105957464434,bdac
0x8ad3_2212_6,2|2|1|2,11896143542030442870,bcad
0x8ad3_2221_0,2|2|2|1,7547202149973414739,cbda
0x8ad3_2221_1,2|2|2|1,13877237746779738520,dbca
0xbcfd_2122_0,2|1|2|2,6992243468174981743,cadb
0xbcfd_2122_1,2|1|2|2,15073502742967215226,cabd
0xbcfd_2122_2,2|1|2|2,1399831645672112347,dabc
0xbcfd_2122_3,2|1|2|2,122367541558497148,dabc
0xbcfd_2212_0,2|2|1|2,18405932589244710264,bcad
0x09e7_4223_0,4|2|2|3,7691908708137439121,dbac
0x86ba_2122_0,2|1|2|2,16364888275945343254,bacd
0x86ba_2122_1,2|1|2|2,13486018443256955923,cadb
0x86ba_3232_0,3|2|3|2,15895175755741874077,cbda
0x86ba_3232_1,3|2|3|2,5121940238328529230,dacb
0x86ba_3232_2,3|2|3|2,11990617245271152648,cadb
0x86ba_2231_0,2|2|3|1,16842764433716638470,cbda
0x86ba_2231_1,2|2|3|1,6971596598708181645,bcda
0x86ba_4322_0,4|3|2|2,12934769358699849073,dcab
0x1aa4_2212_0,2|2|1|2,14197617464103911304,cdab
0x1aa4_2122_0,2|1|2|2,9969775263698135749,dabc
0x1aa4_2122_1,2|1|2|2,4651272422801476774,dabc
0x1aa4_2221_0,2|2|2|1,17843437532781734401,bdca
0x018f_2122_0,2|1|2|2,11229308071427276075,dacb
0x018f_1222_0,1|2|2|2,11189170331313963454,acdb
0x018f_1222_1,1|2|2|2,5092197036532779471,adbc
0x888b_2243_0,2|2|4|3,12240395574148119088,badc
0x888b_2234_0,2|2|3|4,6160741245711770396,abcd
0xacfc_3223_0,3|2|2|3,3236812432031235612,cbad
0xacfc_3223_1,3|2|2|3,16490486371090737425,dabc
0xa9ed_1222_0,1|2|2|2,15849337006666430249,abcd
0x8799_1222_0,1|2|2|2,2065223996016989442,abdc
0x8799_3322_0,3|3|2|2,15536383610206233256,dcba
0xebed_2212_0,2|2|1|2,5023620685243635757,cbad
0xebed_1122_0,1|1|2|2,17438597985118134027,badc
0xebed_2122_0,2|1|2|2,7522691464327888706,bacd
0xebed_1222_0,1|2|2|2,2328169177636968442,abdc
0xebed_1222_1,1|2|2|2,8080229061146575109,adcb
0x0ab7_1222_0,1|2|2|2,17250214559527123094,adbc
0x0ab7_1222_1,1|2|2|2,14263629282222896658,acbd
0x0ab7_2212_0,2|2|1|2,8801066649480293507,cdab
0x9796_1233_0,1|2|3|3,17434972189626004191,abcd
0x82d4_2122_0,2|1|2|2,10854962317214663062,dacb
0x82d4_2122_1,2|1|2|2,3609233489846136747,cadb
0x82d4_2212_0,2|2|1|2,7321584570882953853,bcad
0x82d4_2212_1,2|2|1|2,6599656796678415181,bdac
0x9be9_2212_0,2|2|1|2,9286259083615720457,cdab
0x9be9_2212_1,2|2|1|2,10664605041449235535,bcad
0x9be9_2212_2,2|2|1|2,13118612018606654830,bdac
0x9be9_2212_3,2|2|1|2,1063358297685375839,cbad
0x9be9_1222_0,1|2|2|2,7548750791159979068,acbd
0x9be9_1222_1,1|2|2|2,6026499721818377029,adcb
0x9be9_3133_0,3|1|3|3,6297121178986591840,dacb
0x9be9_2221_0,2|2|2|1,1812324434303833561,bcda
0x9be9_2221_1,2|2|2|1,5045266794133678350,dbca
0x8389_2221_0,2|2|2|1,17431965526092277404,dbca
0x8389_2221_1,2|2|2|1,17993182097485967931,cdba
0x8389_2221_2,2|2|2|1,14466112426540260473,dcba
0x8389_2221_3,2|2|2|1,6249707032818552990,dcba
0x9bd6_1333_0,1|3|3|3,12398390351029100709,abdc
0x6bef_2212_0,2|2|1|2,7091790506081778248,cbad
0x6bef_2122_0,2|1|2|2,13750781120242902840,bacd
0x6bef_2122_1,2|1|2|2,11113754332819264963,cabd
0x6bef_2122_2,2|1|2|2,12754615584431218545,bacd
0x6bef_2122_3,2|1|2|2,14788920320116128063,cabd
0x6bef_2122_4,2|1|2|2,17891969536805800731,cadb
0x6bef_1222_0,1|2|2|2,12997329874666583891,abcd
0x079b_2221_0,2|2|2|1,908510426570207585,cbda
0x079b_2221_1,2|2|2|1,9490120466299741638,bcda
0x079b_2221_2,2|2|2|1,16004732060065890848,bdca
0x079b_2221_3,2|2|2|1,5952233462321791095,cdba
0x079b_2122_0,2|1|2|2,2133034158349627393,badc
0x079b_2122_1,2|1|2|2,17169516199561148607,cadb
0x079b_2212_0,2|2|1|2,6056422839787357088,bdac
0x079b_2212_1,2|2|1|2,14601176058554429431,dcab
0x079b_2212_2,2|2|1|2,2444339572649330007,dbac
0x079b_1222_0,1|2|2|2,2677400975379636659,abdc
0x09b1_1222_0,1|2|2|2,15056468039065223918,adcb
0x09b1_1222_1,1|2|2|2,2604652497149881500,acbd
0x09b1_2221_0,2|2|2|1,9547527521584825739,bcda
0x09b1_2122_0,2|1|2|2,4426684868231527243,cabd
0x09b1_2122_1,2|1|2|2,8596350746653454910,badc
0x09b1_2122_2,2|1|2|2,1955194862410345354,dabc
0x09b1_2212_0,2|2|1|2,15255734254246611799,bcad
0x09b1_2212_1,2|2|1|2,13039297777468250449,bdac
0x09b1_2212_2,2|2|1|2,5228643581941656553,cbad
0x299d_2212_0,2|2|1|2,16456637449103784642,dcab
0x299d_2212_1,2|2|1|2,14860383677123691639,cdab
0x299d_2221_0,2|2|2|1,6529799537770260448,bdca
0x299d_2221_1,2|2|2|1,6091858804566199312,dbca
0x299d_3322_0,3|3|2|2,3143269464509470925,dcab
0x299d_3322_1,3|3|2|2,7193050461613789953,cdab
0x1ee8_3312_0,3|3|1|2,2695589243732055726,cdab
0x1ee8_3241_0,3|2|4|1,17454857180958798710,cbda
0x07f2_2122_0,2|1|2|2,876049674364329753,dacb
0x81ac_3322_0,3|3|2|2,14372121045978152324,dcba
0x18a5_1222_0,1|2|2|2,582349940415813513,adcb
0x18a5_1222_1,1|2|2|2,18040861380764685255,adbc
0x18a5_2212_0,2|2|1|2,14038863074170221314,bdac
0x18a5_2122_0,2|1|2|2,16143794729447054569,bacd
0xabef_1222_0,1|2|2|2,13326433155478893846,adcb
0xabef_1222_1,1|2|2|2,10600630382984327819,adbc
0xabef_1222_2,1|2|2|2,7464993871990497785,abcd
0x0bb0_2211_0,2|2|1|1,16131881721353503475,cdab
0x3dda_1233_0,1|2|3|3,16460299029579057864,abcd
0xabd5_2212_0,2|2|1|2,17932110764985677615,bdac
0xabd5_1222_0,1|2|2|2,10081869222266512016,abdc
0xabd5_1222_1,1|2|2|2,11193269279491695831,abcd
0xabd5_1222_2,1|2|2|2,16702194549262204786,adcb
0xabd5_2221_0,2|2|2|1,14760190431915314513,cdba
0xabd5_2221_1,2|2|2|1,12802810514294302873,bcda
0xabd5_2221_2,2|2|2|1,12428342617989257383,dcba
0xabd5_2122_0,2|1|2|2,5895254819014962910,cadb
0xabd5_2122_1,2|1|2|2,18031581272170875793,dabc
0x29ae_1222_0,1|2|2|2,2951454829146319871,adbc
0x29ae_1222_1,1|2|2|2,12891827335919997196,abdc
0x29ae_2331_0,2|3|3|1,1213779612238868676,bdca
0x29ae_3213_0,3|2|1|3,4646111838468587921,cbad
0x08f2_2221_0,2|2|2|1,9549321140521376817,bcda
0x08f2_2221_1,2|2|2|1,3717582701970815934,bdca
0x08f2_2221_2,2|2|2|1,4471175925477661889,cdba
0x08f2_2122_0,2|1|2|2,2519195173995856597,dabc
0x08f2_2122_1,2|1|2|2,14739843854368456061,cabd
0x08f2_2122_2,2|1|2|2,2601255215129747777,cadb
0x08f2_2122_3,2|1|2|2,743411259514591665,dacb
0x08f2_2122_4,2|1|2|2,287140821829978287,badc
0x8697_3322_0,3|3|2|2,2200232386547090908,cdab
0x07fb_1222_0,1|2|2|2,1955588799710462628,abdc
0x07fb_1222_1,1|2|2|2,17714045885580523790,acbd
0x07fb_2221_0,2|2|2|1,9525604438935421787,bdca
0x07fb_2221_1,2|2|2|1,13791860901719202386,dcba
0x9efe_1222_0,1|2|2|2,7154169935702982334,acdb
0x9efe_1222_1,1|2|2|2,18194897588905285014,acbd
0x9efe_3412_0,3|4|1|2,2225151718716335233,cdab
0x9efe_3213_0,3|2|1|3,6356013120503773154,cbad
0x00be_2122_0,2|1|2|2,13200396111034457153,cadb
0x00be_2212_0,2|2|1|2,10365932362413986967,bcad
0x00be_2221_0,2|2|2|1,5660292756349510666,cdba
0x88bd_2122_0,2|1|2|2,5222708815617474169,bacd
0x88bd_2122_1,2|1|2|2,14510487669503841544,cabd
0x88bd_2122_2,2|1|2|2,17137557106896544111,dabc
0x88bd_1222_0,1|2|2|2,12906794250889572867,adcb
0x88bd_1222_1,1|2|2|2,712882083839180620,abcd
0x88bd_1222_2,1|2|2|2,11830476120258753512,acdb
0x012a_2221_0,2|2|2|1,4224474638041490936,dcba
0x012a_2221_1,2|2|2|1,9984222663972884261,cdba
0x012a_2221_2,2|2|2|1,11549885176997809156,bcda
0x012a_1222_0,1|2|2|2,2812189540399158154,abdc
0x97a8_2212_0,2|2|1|2,4711843094870931004,bdac
0x97a8_2122_0,2|1|2|2,16028565996358575394,cabd
0x97a8_2221_0,2|2|2|1,12351234013082493909,cdba
0x97a8_2221_1,2|2|2|1,9164898278037197655,bcda
0x97a8_2221_2,2|2|2|1,8602226362367315502,bcda
0x97a8_2221_3,2|2|2|1,4046397398934443823,dcba
0x97a8_2221_4,2|2|2|1,4981363775945680161,dcba
0x97a8_2221_5,2|2|2|1,15258943150935399094,dcba
0x1abf_3322_0,3|3|2|2,13424814015846218502,dcba
0x0186_3231_0,3|2|3|1,16561657312176126685,cbda
0x0186_1233_0,1|2|3|3,3866834515679816048,abcd
0x0186_1223_0,1|2|2|3,17981807970111691887,abcd
0x0186_1232_0,1|2|3|2,9349207686826909216,acdb
0x28cf_4123_0,4|1|2|3,2123912123643190342,dabc
0x2bc9_2212_0,2|2|1|2,2708706234093536677,bcad
0x2bc9_2212_1,2|2|1|2,11375880593764086906,cbad
0x2bc9_2212_2,2|2|1|2,16944721401498545123,bdac
0x2bc9_1222_0,1|2|2|2,7250533185984186058,adbc
0x2bc9_1222_1,1|2|2|2,13728941689215629798,acdb
0x2bc9_2122_0,2|1|2|2,12052471012604306306,dacb
0xeafe_1222_0,1|2|2|2,14676289408598402242,adcb
0xeafe_1222_1,1|2|2|2,2154663824551421979,abdc
0xeafe_1222_2,1|2|2|2,17600683643601939471,abcd
0xeafe_1222_3,1|2|2|2,4193100205659582362,abdc
0xadf7_1221_0,1|2|2|1,12471589785334110350,acdb
0xadf7_1221_1,1|2|2|1,10777811144141196348,bdca
0x002e_2221_0,2|2|2|1,6981289789191540010,cbda
0x002e_2221_1,2|2|2|1,2764502097899358419,cdba
0x002e_2221_2,2|2|2|1,661651265315892228,bcda
0x96ac_2221_0,2|2|2|1,16968081581797445873,dcba
0x96ac_3212_0,3|2|1|2,9781819867112544057,dcab
0xadfd_1222_0,1|2|2|2,17619085189226456522,acbd
0xadfd_1222_1,1|2|2|2,11743047517219912393,abdc
0xadfd_2212_0,2|2|1|2,17269077962910865759,cbad
0xadfd_2212_1,2|2|1|2,4767208173002899252,bcad
0xadfd_2212_2,2|2|1|2,6310298168327245542,bcad
0xadfd_2212_3,2|2|1|2,16603222641875602825,cbad
0x01ab_2342_0,2|3|4|2,8612331734691787797,bcda
0x89b3_2122_0,2|1|2|2,2537478508028858234,cadb
0x89b3_1222_0,1|2|2|2,10491756729522034703,acdb
0x89b3_2221_0,2|2|2|1,16893778483493449724,cbda
0x89b3_2221_1,2|2|2|1,11890907891565785787,bcda
0x89b3_2221_2,2|2|2|1,5952918033339936178,dbca
0x89b3_2221_3,2|2|2|1,1693322662153213134,bdca
0x89b3_2221_4,2|2|2|1,5725191794166293627,bdca
0x89b3_2221_5,2|2|2|1,7345241704626294999,bcda
0xeaab_1222_0,1|2|2|2,8671916922627978232,abcd
0xeaab_1222_1,1|2|2|2,11205512192614320180,abcd
0xeaab_2313_0,2|3|1|3,14996249757123045960,bcad
0xacd8_2323_0,2|3|2|3,11483361179222074451,bdac
0x07a0_4321_0,4|3|2|1,15226394328826246288,dcba
0x968b_2221_0,2|2|2|1,16462597512688569895,cbda
0x968b_2413_0,2|4|1|3,6842525832600392571,bdac
0xa89e_2212_0,2|2|1|2,1742735708061298355,dbac
0xa89e_4232_0,4|2|3|2,10919143602274163058,dbca
0x0bea_2212_0,2|2|1|2,13593176419022874702,cbad
0x0bea_2212_1,2|2|1|2,8287595761777383448,cdab
0x0bea_2212_2,2|2|1|2,5446071904468371133,bdac
0x0bea_2212_3,2|2|1|2,4923285270197366007,dcab
0x0bea_2221_0,2|2|2|1,14331007357787508558,bdca
0x0bea_2221_1,2|2|2|1,7545532996274149978,cdba
0x0bea_2221_2,2|2|2|1,17898733037842244832,bcda
0x0bea_2221_3,2|2|2|1,418883668620103667,dcba
0x0bea_3322_0,3|3|2|2,5696022751313995326,dcab
0x03c8_3132_0,3|1|3|2,10116434718085244669,dacb
0x8ab3_3331_0,3|3|3|1,1267264150773995586,cdba
0x8ab3_3331_1,3|3|3|1,745829141729569545,dcba
0x8ab3_4321_0,4|3|2|1,693243315408572510,dcba
0x003d_3123_0,3|1|2|3,3170471017512456927,cabd
0x003d_3321_0,3|3|2|1,11873032211418743866,dcba
0xabcb_2221_0,2|2|2|1,11676465325953601783,bcda
0xabcb_2221_1,2|2|2|1,9525103840655855558,dcba
0xabcb_2221_2,2|2|2|1,15536469588296368192,dbca
0x077a_3231_0,3|2|3|1,528660903645835026,cbda
0x9ae2_2221_0,2|2|2|1,4758189561116664707,bcda
0x9ae2_2221_1,2|2|2|1,13989137118183569240,dbca
0x9ae2_2221_2,2|2|2|1,12028394398866026871,dcba
0x9ae2_2221_3,2|2|2|1,1024391886017566573,bdca
0x9ae2_2221_4,2|2|2|1,10924649201138439034,cdba
0x9ae2_3223_0,3|2|2|3,16267745477536679963,dabc
0x2aad_3212_0,3|2|1|2,7413271853901699481,dcab
0x2aad_3221_0,3|2|2|1,12520995122479787424,dbca
0x8242_2122_0,2|1|2|2,11612945578332713287,dacb
0x8242_2122_1,2|1|2|2,6364000124304032304,cabd
0x8242_2122_2,2|1|2|2,3778825654288209004,dabc
0x8242_1212_0,1|2|1|2,7286115980883662265,bcad
0xabc2_4232_0,4|2|3|2,15748290369096430818,dacb
0x17eb_2221_0,2|2|2|1,3652722488568975371,dcba
0x17eb_2221_1,2|2|2|1,5608798144370183485,bcda
0x2cfb_2212_0,2|2|1|2,10182483933347832053,dcab
0x2cfb_2221_0,2|2|2|1,3532324745228392930,cbda
0x2cfb_2221_1,2|2|2|1,13149066335531673470,cdba
0x2cfb_2221_2,2|2|2|1,17666437215622389233,bdca
0x6bec_2221_0,2|2|2|1,15919168606172321332,dbca
0x6bec_2221_1,2|2|2|1,11399263442386122435,bdca
0x6bec_2122_0,2|1|2|2,3916238835798997652,cabd
0x0798_3122_0,3|1|2|2,13731851294196006109,dacb
0x29c7_2212_0,2|2|1|2,6682535384581531791,dbac
0x29c7_2212_1,2|2|1|2,2260969939173566922,bdac
0x29c7_2212_2,2|2|1|2,3161481859602367444,cdab
0x29c7_2212_3,2|2|1|2,6723144372846141687,bcad
0x29c7_1332_0,1|3|3|2,15408808437068883401,acdb
0x29c7_2341_0,2|3|4|1,17997496073324545214,bcda
0x9a9a_122_0,1|2|2,15642943903712639515,acbd
0x9a9a_122_1,1|2|2,2902015089800001610,abcd
0x9a9a_122_2,1|2|2,16537702686023442286,bcda
0x9a9a_122_3,1|2|2,3171219446116055190,abdc
0x8086_2122_0,2|1|2|2,1774026307936233569,dacb
0x8086_2122_1,2|1|2|2,2802943551015588538,dacb
0x8086_1222_0,1|2|2|2,9088241589892814862,adbc
0x8086_1222_1,1|2|2|2,13985171203961893239,acbd
0x8086_1222_2,1|2|2|2,1718996058031268657,abcd
0x8086_1222_3,1|2|2|2,17148844483076325403,abdc
0x8086_1222_4,1|2|2|2,17861930151267986689,abcd
0x8086_1222_5,1|2|2|2,10298816460425788006,acdb
0x8086_1222_6,1|2|2|2,4107892032375420916,adbc
0x8086_3213_0,3|2|1|3,6845365344601452010,cbad
0x0ac0_2221_0,2|2|2|1,11350169220054165166,cbda
0x0ac0_2212_0,2|2|1|2,10168724321619813195,dcab
0x0ac0_2212_1,2|2|1|2,12473424861274925188,cbad
0x68fe_4232_0,4|2|3|2,9467758562929258362,dacb
0x8af8_1222_0,1|2|2|2,14473647053518439134,abcd
0x8af8_1222_1,1|2|2|2,546592133354986094,adbc
0xa9cf_2222_0,2|2|2|2,14433606197660486936,bcad
0xa9cf_2222_1,2|2|2|2,15515574249165782619,abdc
0xa9cf_2222_2,2|2|2|2,10690623613292020972,cdba
0xa9cf_2222_3,2|2|2|2,6675523122514188988,dacb
0xa9cf_2222_4,2|2|2|2,14618256548394969805,cabd
0xa9cf_2222_5,2|2|2|2,8847641388619754653,acdb
0x86f1_2122_0,2|1|2|2,13935345141501804571,dacb
0x86f1_1222_0,1|2|2|2,13613440276252554238,abdc
0x86f1_1222_1,1|2|2|2,9676329269862222031,acdb
0x86f1_1222_2,1|2|2|2,7589645158338465538,acdb
0x86f1_1222_3,1|2|2|2,16027886943489027922,abdc
0x86f1_1222_4,1|2|2|2,13455888232271475536,abcd
0x86f1_1222_5,1|2|2|2,15861912731890097081,adbc
0x69fe_3132_0,3|1|3|2,14774874622864586767,dacb
0x8ffe_2212_0,2|2|1|2,6716461088907722610,cdab
0x8ffe_2212_1,2|2|1|2,6352389523470848390,cdab
0x8ffe_2221_0,2|2|2|1,9224844258511836367,bdca
0x8ffe_2221_1,2|2|2|1,4572416153310918769,cbda
0x8ffe_2221_2,2|2|2|1,6656837223510980330,bdca
0x8ffe_2221_3,2|2|2|1,15311836993511325627,cbda
0x8ffe_2221_4,2|2|2|1,4184252438340021783,bdca
0x8ffe_2221_5,2|2|2|1,8335890516780869748,bdca
0x0bdf_2221_0,2|2|2|1,10561957366045934076,cbda
0x0bdf_2221_1,2|2|2|1,9714642264188412688,dbca
